DATA,PREC,TMAX,TMIN,UR,VENTO,RAD
2016-04-02,0.05,29.62,18.86,78.12,0.89,22.37
2016-04-03,0.01,30.74,18.47,76.88,1.16,22.62
2016-04-04,0.01,30.14,18.13,81.31,1.73,22.36
2016-04-05,0.01,29.38,18.88,81.81,1.34,22.52
2016-04-06,0.07,29.15,17.51,75.19,1.1,22.73
2016-04-07,0.0,30.45,18.33,68.19,0.85,22.96
2016-04-08,0.01,29.4,17.03,74.38,1.23,22.75
2016-04-09,0.02,30.73,17.37,70.12,0.95,22.39
2016-04-10,0.0,30.55,18.01,72.06,1.07,21.65
2016-04-11,0.09,29.44,18.94,80.69,1.05,19.35
2016-04-12,0.11,29.2,19.94,81.62,1.13,18.25
2016-04-13,0.09,29.22,19.42,78.38,1.5,20.42
2016-04-14,0.09,29.5,17.89,74.38,1.49,20.1
2016-04-15,0.08,29.96,18.69,71.56,0.88,19.24
2016-04-16,0.0,29.64,18.18,70.81,1.43,20.87
2016-04-17,0.0,29.32,17.15,73.44,1.52,21.88
2016-04-18,0.0,29.24,17.72,77.38,1.76,20.45
2016-04-19,0.0,28.97,17.76,77.62,1.86,20.32
2016-04-20,0.0,29.03,18.36,76.62,1.43,19.64
2016-04-21,0.0,28.9,16.85,74.19,1.63,20.03
2016-04-22,0.0,29.46,19.12,68.31,0.83,19.53
2016-04-23,0.0,29.06,16.85,78.94,1.73,19.29
2016-04-24,0.0,29.22,16.94,73.62,1.57,19.55
2016-04-25,0.09,28.95,17.64,77.81,2.38,17.84
2016-04-26,2.38,26.8,18.26,82.56,2.88,7.8
2016-04-27,2.58,22.23,14.3,83.38,2.63,8.26
2016-04-28,0.1,22.18,12.34,81.94,1.57,17.83
2016-04-29,0.81,22.12,11.53,82.88,1.78,7.23
2016-04-30,0.09,22.08,11.65,80.56,1.55,15.16
2016-05-01,0.04,21.65,9.73,77.12,2.24,20.52
2016-05-02,0.0,22.97,9.07,73.75,1.71,20.83
2016-05-03,0.0,25.32,8.48,75.75,1.11,19.42
2016-05-04,0.0,24.62,11.23,78.19,1.21,18.47
2016-05-05,0.0,25.18,12.31,79.81,1.4,17.55
2016-05-06,0.04,25.98,13.0,78.44,1.25,17.56
2016-05-07,0.0,24.91,14.9,78.62,1.02,9.83
2016-05-08,0.0,26.74,15.21,80.12,1.05,12.44
2016-05-09,0.03,28.87,15.5,78.06,1.25,13.45
2016-05-10,0.26,26.94,17.3,79.62,2.18,6.03
2016-05-11,1.8,24.65,16.24,86.94,0.91,12.42
2016-05-12,0.0,24.64,15.55,82.06,1.98,12.19
2016-05-13,0.0,24.65,14.73,80.38,2.77,14.43
2016-05-14,0.0,24.82,14.28,80.62,2.02,16.81
2016-05-15,0.63,27.44,13.3,83.56,2.08,17.46
2016-05-16,9.83,27.72,17.28,85.06,3.4,12.91
2016-05-17,6.05,24.29,15.07,87.06,1.63,11.42
2016-05-18,8.36,20.68,14.34,86.94,1.09,5.84
2016-05-19,3.66,21.37,14.66,89.69,2.14,8.04
2016-05-20,17.17,26.98,14.26,85.81,1.8,15.87
2016-05-21,4.14,23.63,16.93,89.5,2.16,4.83
2016-05-22,1.24,26.77,16.36,86.75,2.13,14.87
2016-05-23,0.67,20.97,9.77,83.31,2.52,11.74
2016-05-24,0.01,21.38,7.75,81.62,3.2,15.66
2016-05-25,0.02,23.83,10.66,82.38,1.45,16.5
2016-05-26,0.01,24.63,13.01,83.31,1.28,16.15
2016-05-27,0.0,23.25,13.84,85.12,0.97,12.83
2016-05-28,0.0,24.96,13.41,83.69,1.3,15.28
2016-05-29,0.8,24.93,13.49,85.75,1.84,6.06
2016-05-30,20.14,23.88,14.54,91.25,1.34,3.86
2016-05-31,2.43,24.8,15.62,89.69,1.8,10.88
2016-06-01,15.58,24.65,17.55,90.12,1.88,12.77
2016-06-02,16.72,23.01,15.2,89.88,2.25,12.5
2016-06-03,12.75,22.28,14.05,87.0,1.75,6.5
2016-06-04,19.77,21.69,14.57,90.06,1.11,6.07
2016-06-05,11.45,24.45,17.1,93.44,1.55,5.39
2016-06-06,11.95,25.4,17.98,91.56,2.57,9.68
2016-06-07,9.42,20.61,14.04,88.38,1.4,5.15
2016-06-08,0.47,19.65,10.3,84.31,1.34,13.64
2016-06-09,0.0,19.04,7.88,81.0,1.29,14.88
2016-06-10,0.0,20.05,6.48,83.19,1.46,12.89
2016-06-11,0.0,17.9,6.82,76.38,1.48,16.4
2016-06-12,0.17,16.65,4.73,78.69,1.4,16.41
2016-06-13,0.05,18.49,3.24,78.56,2.45,17.19
2016-06-14,0.07,21.17,5.48,80.19,1.55,16.23
2016-06-15,0.07,23.4,7.33,79.62,1.06,15.87
2016-06-16,0.04,24.09,9.58,76.62,0.88,16.35
2016-06-17,0.0,24.26,9.8,80.0,1.56,16.41
2016-06-18,0.0,24.16,10.17,76.75,0.96,16.39
2016-06-19,0.0,23.79,9.35,81.81,1.27,14.54
2016-06-20,0.09,22.63,9.89,86.56,2.02,13.47
2016-06-21,0.06,21.42,10.87,85.62,2.36,12.63
2016-06-22,0.23,23.87,12.39,85.62,2.4,12.96
2016-06-23,0.1,23.24,12.25,85.5,1.39,14.31
2016-06-24,0.01,23.33,11.83,84.69,1.91,15.41
2016-06-25,0.03,23.87,11.65,83.06,1.56,14.86
2016-06-26,0.0,23.17,11.79,81.0,1.42,15.12
2016-06-27,0.0,22.58,8.53,79.19,1.46,16.47
2016-06-28,0.0,23.37,8.69,78.12,1.48,16.15
2016-06-29,0.0,24.35,10.35,78.62,1.63,15.42
2016-06-30,0.0,23.48,11.94,79.56,1.36,12.63
2016-07-01,0.06,24.87,11.9,81.5,1.41,14.54
2016-07-02,0.01,25.1,12.07,78.62,1.72,16.29
2016-07-03,0.02,25.96,11.74,76.0,1.59,15.7
2016-07-04,0.0,25.6,12.19,75.81,1.84,16.44
2016-07-05,0.0,25.67,11.3,74.94,1.78,14.67
2016-07-06,0.0,26.33,13.73,79.12,2.96,13.6
2016-07-07,0.0,21.72,10.38,71.44,1.55,16.87
2016-07-08,0.0,21.65,6.51,67.75,1.45,16.93
2016-07-09,0.0,24.67,7.31,73.12,1.44,17.1
2016-07-10,0.0,27.08,11.04,65.56,1.45,16.67
2016-07-11,0.0,28.22,13.37,73.81,1.99,16.95
2016-07-12,0.02,28.33,12.9,70.0,1.88,16.87
2016-07-13,0.0,28.38,13.8,64.19,1.41,16.54
2016-07-14,0.0,28.12,13.31,68.25,1.82,16.5
2016-07-15,0.0,28.4,13.26,65.5,2.05,16.38
2016-07-16,2.67,26.79,13.26,76.31,3.47,7.74
2016-07-17,0.14,20.33,7.52,74.94,1.82,18.05
2016-07-18,0.01,19.93,4.76,74.31,1.57,18.12
2016-07-19,0.0,19.78,6.94,77.19,1.69,10.24
2016-07-20,0.0,21.63,8.02,77.81,1.67,16.43
2016-07-21,0.0,21.7,9.21,80.12,1.94,13.71
2016-07-22,0.0,22.44,9.21,78.75,2.08,17.34
2016-07-23,0.01,25.69,9.47,77.94,1.52,16.42
2016-07-24,0.0,28.09,11.23,75.81,1.85,16.92
2016-07-25,0.0,27.65,12.62,67.81,1.2,17.87
2016-07-26,0.0,27.76,10.8,68.44,2.24,16.08
2016-07-27,0.0,28.21,13.55,69.81,2.25,17.07
2016-07-28,0.0,24.55,9.83,73.56,2.79,17.68
2016-07-29,0.0,24.91,10.96,77.5,2.72,16.36
2016-07-30,0.0,26.4,12.11,75.5,1.73,16.94
2016-07-31,0.01,26.51,11.69,71.0,1.45,17.23
2016-08-01,0.0,27.11,12.23,69.38,2.12,15.29
2016-08-02,0.0,26.68,12.88,73.38,2.32,18.24
2016-08-03,0.0,26.71,12.62,74.44,2.12,17.96
2016-08-04,0.0,27.59,12.98,69.88,1.6,16.85
2016-08-05,0.0,28.55,13.19,63.5,1.46,17.23
2016-08-06,0.0,29.63,14.38,58.62,2.11,19.03
2016-08-07,0.0,30.89,14.26,61.75,2.3,17.32
2016-08-08,0.0,30.39,14.24,72.25,2.21,17.99
2016-08-09,0.0,28.18,14.22,75.19,1.52,13.84
2016-08-10,0.04,23.76,12.58,73.62,2.59,9.49
2016-08-11,0.0,21.91,7.59,70.69,3.16,20.22
2016-08-12,0.0,24.95,9.44,70.0,2.77,20.94
2016-08-13,0.01,27.58,8.92,62.25,1.22,19.21
2016-08-14,0.0,31.18,11.48,48.62,1.61,19.55
2016-08-15,0.24,32.06,14.54,55.31,2.66,15.15
2016-08-16,3.69,28.74,16.1,77.5,1.97,12.34
2016-08-17,0.07,30.71,14.87,68.88,2.05,19.88
2016-08-18,0.59,31.51,16.13,67.38,2.13,18.34
2016-08-19,2.12,32.51,16.13,65.19,2.35,19.16
2016-08-20,13.27,30.49,17.92,70.25,3.35,5.68
2016-08-21,8.54,21.69,10.04,82.5,4.19,7.61
2016-08-22,0.04,20.36,9.17,71.56,3.81,14.6
2016-08-23,0.02,25.16,8.61,72.5,1.98,21.71
2016-08-24,0.0,28.62,11.01,70.44,2.13,20.75
2016-08-25,0.01,29.64,11.24,66.44,1.73,21.22
2016-08-26,0.03,29.29,11.19,60.06,1.23,22.47
2016-08-27,0.0,30.34,10.78,52.62,1.67,21.47
2016-08-28,0.0,31.96,12.65,53.56,2.02,22.33
2016-08-29,0.0,32.97,15.28,55.12,1.62,21.55
2016-08-30,5.5,29.69,17.22,66.38,1.4,15.66
2016-08-31,6.87,22.98,14.27,80.81,2.47,3.9
2016-09-01,0.2,27.12,13.06,73.56,1.85,17.39
2016-09-02,0.0,30.93,13.92,70.31,2.6,21.42
2016-09-03,0.02,28.58,18.0,67.62,2.82,12.56
2016-09-04,0.02,27.81,16.66,73.19,2.01,7.45
2016-09-05,2.59,29.81,15.53,71.81,1.3,18.78
2016-09-06,3.72,22.61,16.51,86.69,2.12,5.51
2016-09-07,0.12,25.8,13.84,74.81,2.91,11.47
2016-09-08,0.01,27.19,10.47,60.94,1.4,24.22
2016-09-09,0.01,29.19,10.4,65.69,2.44,23.39
2016-09-10,0.0,31.32,13.56,66.62,1.97,22.53
2016-09-11,0.0,32.42,15.36,64.94,1.89,21.94
2016-09-12,0.0,34.13,16.24,58.5,1.8,22.86
2016-09-13,0.0,34.88,19.97,43.25,3.59,18.73
2016-09-14,0.01,28.97,16.11,67.0,2.52,11.69
2016-09-15,0.0,29.91,12.63,55.44,1.95,20.98
2016-09-16,0.01,27.66,12.65,66.38,3.11,18.78
2016-09-17,0.06,33.87,15.58,63.88,2.7,20.18
2016-09-18,0.43,36.23,17.28,59.38,1.92,20.54
2016-09-19,4.18,33.99,18.29,68.44,1.62,18.53
2016-09-20,0.94,27.01,12.64,68.25,3.91,15.1
2016-09-21,0.0,26.87,9.42,65.5,4.45,24.44
2016-09-22,0.0,30.12,11.69,60.69,2.48,26.41
2016-09-23,0.0,33.54,11.6,60.56,2.42,25.27
2016-09-24,0.0,30.76,14.43,66.0,3.18,23.91
2016-09-25,0.0,28.77,14.08,64.0,4.01,14.74
2016-09-26,0.0,29.18,12.02,61.62,3.12,26.02
2016-09-27,0.0,30.44,11.08,57.12,2.67,26.95
2016-09-28,0.0,33.15,10.92,58.44,2.29,26.14
2016-09-29,0.0,32.94,14.02,55.19,2.54,27.22
2016-09-30,0.0,31.02,14.68,58.94,3.87,25.94
2016-10-01,0.0,30.56,14.82,61.31,3.96,21.53
2016-10-02,0.0,31.24,14.29,60.56,3.44,25.7
2016-10-03,15.5,29.33,15.56,73.81,3.3,8.18
2016-10-04,1.32,27.4,15.78,73.75,2.66,13.59
2016-10-05,0.01,28.35,14.3,67.19,2.72,22.45
2016-10-06,0.68,27.45,14.24,61.56,3.09,21.27
2016-10-07,0.2,27.3,13.05,66.5,2.84,25.71
2016-10-08,0.0,29.99,12.58,61.69,1.73,27.79
2016-10-09,0.0,32.15,13.43,57.94,2.77,27.18
2016-10-10,0.0,32.45,14.9,61.44,3.42,27.02
2016-10-11,2.42,33.32,16.71,65.06,1.97,21.7
2016-10-12,6.13,31.6,18.0,72.81,1.76,24.58
2016-10-13,13.64,29.64,19.82,80.31,2.27,12.37
2016-10-14,1.5,31.2,17.57,73.69,2.29,13.13
2016-10-15,2.72,32.76,19.74,66.06,1.51,19.9
2016-10-16,0.33,35.01,19.79,62.69,1.64,22.24
2016-10-17,2.27,36.98,20.94,64.44,2.17,26.22
2016-10-18,0.95,35.93,21.39,65.62,1.97,18.81
2016-10-19,0.93,37.37,21.23,60.81,2.3,24.66
2016-10-20,3.13,34.49,22.45,65.75,1.76,19.78
2016-10-21,5.6,30.0,19.56,76.44,2.74,18.8
2016-10-22,3.95,29.53,17.95,70.75,3.46,19.25
2016-10-23,1.56,31.02,17.87,71.19,2.34,22.15
2016-10-24,21.2,32.34,19.65,74.44,1.8,19.56
2016-10-25,8.65,25.09,20.03,90.25,1.55,7.22
2016-10-26,13.05,30.02,20.2,76.56,1.76,19.27
2016-10-27,3.57,28.36,17.83,75.19,3.95,15.94
2016-10-28,0.01,28.77,13.5,65.69,2.61,29.21
2016-10-29,0.02,28.51,11.31,61.44,4.48,30.04
2016-10-30,0.01,31.37,13.6,64.38,2.73,28.24
2016-10-31,1.98,32.25,15.75,68.69,2.08,26.14
2016-11-01,1.17,29.98,20.18,69.25,2.27,20.04
2016-11-02,6.3,31.78,18.85,69.19,2.62,21.19
2016-11-03,10.68,29.18,17.33,81.12,2.15,11.87
2016-11-04,0.88,28.32,16.85,76.12,2.88,15.01
2016-11-05,1.66,30.57,17.32,68.94,2.86,24.04
2016-11-06,7.64,29.73,18.15,71.75,2.25,25.14
2016-11-07,0.19,30.12,17.55,68.38,1.53,27.75
2016-11-08,0.16,31.93,16.97,63.69,1.44,26.97
2016-11-09,24.48,30.74,19.22,71.69,2.52,24.26
2016-11-10,2.1,32.23,19.67,74.5,2.3,26.23
2016-11-11,2.65,32.87,19.33,68.81,1.52,25.5
2016-11-12,7.44,24.59,17.66,83.81,3.92,18.55
2016-11-13,30.96,23.65,17.0,86.5,2.68,8.18
2016-11-14,15.61,24.0,17.46,86.5,3.22,11.13
2016-11-15,0.64,28.65,16.4,78.44,1.99,21.78
2016-11-16,2.31,30.37,17.58,74.75,1.76,25.91
2016-11-17,0.67,31.2,19.24,72.88,1.16,23.62
2016-11-18,0.24,28.25,13.89,71.19,4.03,16.66
2016-11-19,0.05,26.19,12.03,64.62,4.08,28.62
2016-11-20,0.0,28.9,10.33,64.69,1.55,31.58
2016-11-21,0.0,30.87,13.49,65.5,1.31,27.58
2016-11-22,4.07,29.67,19.31,71.12,1.01,17.21
2016-11-23,4.61,30.15,18.8,74.75,1.43,16.04
2016-11-24,0.15,31.83,18.46,68.88,2.62,23.52
2016-11-25,0.2,32.38,18.43,67.69,1.39,25.43
2016-11-26,0.95,30.44,20.63,71.69,0.98,20.52
2016-11-27,1.12,31.19,20.76,69.12,0.93,23.4
2016-11-28,7.77,29.3,21.64,76.31,1.5,20.87
2016-11-29,4.09,28.92,17.59,79.25,2.53,21.09
2016-11-30,0.1,26.82,16.31,68.62,4.72,18.63
2016-12-01,0.15,27.4,15.2,70.56,2.18,20.14
2016-12-02,0.19,32.01,18.83,70.5,2.23,23.24
2016-12-03,2.86,27.81,20.8,81.19,1.76,13.24
2016-12-04,5.22,31.44,19.44,72.62,3.49,15.9
2016-12-05,0.69,32.01,15.62,68.0,2.75,25.3
2016-12-06,0.1,33.65,15.46,60.94,1.95,31.04
2016-12-07,6.19,34.68,18.59,61.75,1.76,25.56
2016-12-08,21.28,28.32,21.27,83.38,1.21,23.32
2016-12-09,9.74,29.84,20.49,79.56,1.45,21.01
2016-12-10,4.29,28.58,20.75,82.56,1.81,19.63
2016-12-11,8.9,28.32,21.01,85.5,2.84,15.63
2016-12-12,10.17,30.32,21.08,83.62,2.35,19.03
2016-12-13,4.88,29.68,20.23,80.81,0.99,18.72
2016-12-14,2.24,30.1,18.94,77.56,2.41,21.33
2016-12-15,0.14,24.6,16.19,72.56,4.87,22.17
2016-12-16,0.01,28.35,13.8,71.44,2.54,18.3
2016-12-17,0.89,29.57,16.6,72.25,1.86,27.8
2016-12-18,4.35,29.48,18.62,71.56,1.76,27.6
2016-12-19,13.46,27.15,18.75,78.94,2.15,18.79
2016-12-20,4.27,28.15,18.58,76.62,1.91,24.04
2016-12-21,3.32,27.62,19.15,80.56,1.99,21.23
2016-12-22,5.14,26.46,20.01,85.06,1.56,22.7
2016-12-23,4.15,29.6,19.1,73.75,0.99,24.53
2016-12-24,2.55,31.93,20.03,69.62,1.14,26.92
2016-12-25,5.41,32.33,19.17,72.56,1.23,27.06
2016-12-26,1.24,33.11,20.33,72.38,1.67,30.54
2016-12-27,1.62,32.25,21.15,68.12,1.37,28.2
2016-12-28,2.22,32.72,20.62,64.88,0.88,26.9
2016-12-29,7.56,30.87,21.76,77.19,1.66,28.77
2016-12-30,1.01,29.8,21.08,77.0,1.69,27.93
2016-12-31,1.67,31.01,21.17,72.56,1.59,21.05
2017-01-01,1.4,32.08,20.51,70.75,1.65,25.88
2017-01-02,1.19,29.73,20.76,74.56,1.3,21.79
2017-01-03,3.89,29.14,20.9,77.75,1.11,23.91
2017-01-04,1.54,31.7,20.2,74.56,1.39,20.88
2017-01-05,4.02,29.56,20.41,76.44,1.61,16.32
2017-01-06,2.75,27.12,20.6,80.5,1.37,24.53
2017-01-07,0.43,30.59,20.96,74.44,1.05,24.25
2017-01-08,1.51,31.65,20.54,71.31,1.03,25.44
2017-01-09,4.62,31.55,22.4,73.5,1.88,20.37
2017-01-10,32.41,27.8,21.83,84.88,0.95,20.21
2017-01-11,5.98,27.46,21.76,84.25,0.69,20.91
2017-01-12,6.76,26.55,21.29,88.88,1.66,12.24
2017-01-13,0.89,26.54,20.19,84.5,1.73,17.33
2017-01-14,12.52,30.64,18.9,76.19,0.77,26.89
2017-01-15,5.26,30.83,19.73,78.62,1.88,22.74
2017-01-16,18.37,27.91,20.08,84.38,3.07,18.46
2017-01-17,29.23,26.72,19.78,88.25,3.09,11.23
2017-01-18,16.61,24.54,20.48,90.44,2.52,9.11
2017-01-19,29.89,24.69,19.35,90.38,1.18,10.42
2017-01-20,21.34,23.66,18.42,90.31,1.03,14.07
2017-01-21,14.35,23.65,18.26,90.56,1.23,12.67
2017-01-22,7.84,23.46,18.64,90.69,0.86,11.96
2017-01-23,4.54,25.53,18.66,89.5,1.9,16.07
2017-01-24,7.48,28.68,18.48,84.19,2.39,24.08
2017-01-25,6.5,28.1,20.48,87.94,2.47,18.73
2017-01-26,8.34,25.78,20.76,92.12,1.66,7.98
2017-01-27,6.0,26.07,19.82,86.88,0.89,10.76
2017-01-28,3.16,29.35,20.21,84.75,2.01,26.9
2017-01-29,0.58,29.44,19.93,77.81,1.82,27.63
2017-01-30,1.55,26.61,19.48,86.38,1.59,25.06
2017-01-31,12.64,24.19,20.44,91.0,1.59,18.8
2017-02-01,3.61,26.43,18.23,84.38,1.17,19.3
2017-02-02,21.43,26.57,18.73,88.12,1.84,16.34
2017-02-03,3.15,25.57,20.15,89.31,1.86,21.36
2017-02-04,8.36,28.32,19.37,83.0,1.56,19.62
2017-02-05,3.21,30.58,20.73,81.0,1.25,24.29
2017-02-06,2.22,29.03,21.38,81.62,0.86,24.24
2017-02-07,2.56,29.08,21.02,84.88,1.63,27.11
2017-02-08,0.27,29.37,19.62,82.44,2.58,26.85
2017-02-09,0.08,29.57,17.76,78.44,1.98,26.86
2017-02-10,0.07,29.65,17.62,79.62,1.75,25.9
2017-02-11,0.02,29.65,19.73,77.19,1.77,24.9
2017-02-12,0.06,29.06,21.01,80.5,2.83,26.7
2017-02-13,0.0,29.47,20.38,76.88,2.58,25.38
2017-02-14,0.0,29.85,19.6,73.31,2.61,26.62
2017-02-15,0.0,30.29,19.04,74.12,1.57,27.02
2017-02-16,0.29,30.65,20.72,72.62,1.04,25.43
2017-02-17,2.77,28.37,20.98,79.88,1.19,22.76
2017-02-18,6.92,30.27,20.83,81.38,1.37,24.44
2017-02-19,0.2,31.24,20.37,76.56,1.23,27.46
2017-02-20,0.04,31.81,21.04,75.0,2.32,27.64
2017-02-21,0.06,30.69,20.21,74.5,2.02,27.24
2017-02-22,0.11,29.54,20.42,72.94,1.95,24.66
2017-02-23,0.42,30.41,19.8,70.81,1.82,27.03
2017-02-24,10.24,26.41,20.2,85.44,0.95,15.31
2017-02-25,3.92,25.74,19.23,85.56,1.64,12.4
2017-02-26,6.68,27.11,18.27,83.88,1.45,17.26
2017-02-27,3.37,28.39,18.58,80.56,1.27,24.45
2017-02-28,1.22,28.36,20.01,83.56,1.84,22.48
2017-03-01,1.79,29.08,18.98,82.75,1.96,20.82
2017-03-02,11.77,26.84,21.63,88.25,1.99,13.43
2017-03-03,18.75,27.62,20.4,88.06,1.4,14.76
2017-03-04,7.77,28.13,20.65,85.88,2.12,19.79
2017-03-05,18.62,26.79,20.08,89.69,1.59,13.53
2017-03-06,13.44,25.01,20.69,93.0,1.23,16.8
2017-03-07,9.09,29.88,19.9,82.12,1.04,21.48
2017-03-08,9.21,30.23,21.01,83.44,1.38,20.92
2017-03-09,0.62,29.76,20.14,81.31,1.38,23.63
2017-03-10,0.38,30.42,21.18,80.5,1.78,23.37
2017-03-11,1.7,29.44,20.54,83.88,1.41,23.27
2017-03-12,0.43,29.51,21.56,82.44,2.04,24.34
2017-03-13,0.87,28.34,20.98,83.88,2.06,18.93
2017-03-14,14.7,27.75,19.73,86.69,1.78,20.44
2017-03-15,5.64,28.13,19.89,85.81,1.83,24.47
2017-03-16,0.05,29.62,18.29,75.69,2.06,24.26
2017-03-17,0.97,30.08,19.13,76.38,1.19,22.61
2017-03-18,15.78,24.39,18.19,91.5,2.94,13.49
2017-03-19,5.0,25.63,17.45,86.56,1.88,11.59
2017-03-20,0.2,27.15,16.48,82.5,3.01,22.48
2017-03-21,0.01,27.18,15.5,78.75,2.95,25.88
2017-03-22,0.0,28.26,15.53,78.5,1.82,24.9
2017-03-23,0.0,27.62,16.31,78.88,1.47,20.89
2017-03-24,0.01,28.82,16.58,77.81,1.19,23.03
2017-03-25,0.4,29.45,17.46,79.94,1.56,22.47
2017-03-26,0.11,27.79,17.58,80.81,2.33,24.35
2017-03-27,0.12,27.77,16.69,79.19,2.2,9.83
2017-03-28,0.16,27.23,17.57,80.31,2.88,17.7
2017-03-29,0.05,26.05,15.8,77.31,3.15,24.45
2017-03-30,0.0,26.94,15.01,78.56,2.2,22.96
2017-03-31,0.0,25.71,14.94,78.12,2.93,23.57
2017-04-01,0.0,25.89,13.94,79.12,2.96,22.46
2017-04-02,0.0,26.71,14.59,78.31,2.1,23.58
2017-04-03,0.0,26.58,14.86,77.5,1.38,21.79
2017-04-04,0.0,29.62,15.39,71.25,1.36,21.21
2017-04-05,3.24,30.82,17.42,67.69,1.97,20.54
2017-04-06,12.53,27.82,20.14,87.0,2.28,9.41
2017-04-07,25.94,26.15,19.67,91.69,1.21,12.54
2017-04-08,4.16,28.05,19.75,86.5,2.03,15.42
2017-04-09,0.23,25.32,18.99,88.62,1.88,18.51
2017-04-10,0.14,29.27,19.15,81.0,1.43,19.58
2017-04-11,0.53,29.53,20.02,79.88,1.19,18.64
2017-04-12,0.57,25.55,17.38,83.81,2.85,13.93
2017-04-13,0.12,26.36,16.45,81.56,2.73,19.17
2017-04-14,0.03,28.62,16.67,82.25,1.54,20.49
2017-04-15,0.01,28.92,16.73,80.62,1.41,21.11
2017-04-16,0.58,28.49,16.85,80.12,1.32,18.34
2017-04-17,0.43,27.3,17.26,80.75,2.0,12.31
2017-04-18,0.03,26.04,16.01,77.94,3.27,17.65
2017-04-19,0.01,25.74,16.0,77.12,2.34,18.49
2017-04-20,4.19,28.65,17.75,75.5,1.99,17.69
2017-04-21,22.39,24.98,16.39,88.88,2.55,7.97
2017-04-22,0.47,23.83,14.42,84.81,2.03,17.13
2017-04-23,0.02,25.33,14.81,83.12,2.69,16.81
2017-04-24,0.01,27.51,14.06,80.19,1.65,19.66
2017-04-25,0.8,28.48,17.33,80.62,2.1,18.84
2017-04-26,6.37,24.75,19.62,91.25,2.24,3.23
2017-04-27,27.36,22.8,15.72,88.94,2.08,8.17
2017-04-28,0.19,23.83,12.66,82.19,2.91,12.0
2017-04-29,0.01,23.94,13.95,81.81,2.91,11.52
2017-04-30,0.0,24.14,14.62,82.31,2.32,17.63
2017-05-01,0.0,23.68,14.23,84.56,1.46,18.42
2017-05-02,0.0,26.0,14.98,81.19,1.27,14.97
2017-05-03,0.0,26.94,13.98,79.75,1.09,18.77
2017-05-04,3.79,27.06,14.58,78.69,1.39,12.33
2017-05-05,21.85,25.79,17.14,86.12,1.39,9.14
2017-05-06,5.43,24.8,16.15,86.5,1.28,14.96
2017-05-07,0.03,24.59,14.8,84.5,1.97,17.13
2017-05-08,0.01,25.61,13.88,79.88,1.41,18.82
2017-05-09,0.0,25.41,13.61,70.5,1.07,18.79
2017-05-10,0.01,25.33,14.79,81.44,1.9,17.86
2017-05-11,0.0,23.28,14.8,84.25,2.75,14.96
2017-05-12,0.0,26.05,13.08,80.81,1.63,18.23
2017-05-13,0.02,27.63,13.7,79.06,1.79,17.35
2017-05-14,2.27,26.3,16.92,83.5,3.11,8.47
2017-05-15,0.7,25.26,15.8,81.06,1.55,13.63
2017-05-16,0.03,23.88,14.87,78.81,2.66,11.6
2017-05-17,0.01,24.75,13.94,82.69,1.92,13.13
2017-05-18,13.96,25.18,14.37,84.62,1.46,4.33
2017-05-19,57.86,23.93,17.63,94.38,2.81,2.81
2017-05-20,3.07,22.94,16.26,91.81,0.89,12.49
2017-05-21,22.68,24.51,18.07,92.5,2.19,4.67
2017-05-22,15.98,24.65,15.15,88.88,2.22,9.95
2017-05-23,0.03,22.78,12.64,81.38,2.13,14.88
2017-05-24,0.04,25.65,12.87,83.56,1.27,15.61
2017-05-25,0.02,26.69,15.55,78.75,1.45,16.46
2017-05-26,0.0,27.08,16.44,76.0,1.23,16.23
2017-05-27,0.0,26.76,16.17,82.62,1.54,13.76
2017-05-28,0.0,25.66,16.01,82.75,1.05,13.5
2017-05-29,0.0,25.98,13.96,79.38,1.25,14.82
2017-05-30,0.0,25.25,14.04,84.06,1.44,13.94
2017-05-31,0.06,25.05,14.4,83.25,1.41,15.1
2017-06-01,0.59,23.94,13.73,87.94,2.83,5.67
2017-06-02,0.03,21.05,10.24,79.94,1.1,16.93
2017-06-03,0.01,24.09,8.85,81.75,1.34,17.23
2017-06-04,0.11,27.65,12.09,82.19,1.62,16.22
2017-06-05,12.41,27.36,15.37,85.5,1.79,4.39
2017-06-06,3.54,27.62,15.45,80.44,1.94,10.02
2017-06-07,1.26,27.54,15.71,75.31,1.39,15.5
2017-06-08,0.04,27.58,14.51,78.62,2.59,15.44
2017-06-09,1.3,21.83,10.73,88.19,2.46,7.02
2017-06-10,0.01,18.79,8.8,74.88,0.97,17.4
2017-06-11,0.0,21.81,5.4,72.12,1.15,17.42
2017-06-12,2.96,21.72,10.56,70.19,1.12,7.26
2017-06-13,4.66,22.6,11.76,86.38,1.36,6.59
2017-06-14,0.54,23.12,13.95,88.25,1.59,13.76
2017-06-15,0.05,23.83,13.09,83.38,2.14,16.26
2017-06-16,0.03,23.87,11.7,77.88,1.69,15.77
2017-06-17,0.01,25.42,11.42,74.5,1.56,15.17
2017-06-18,0.01,25.06,11.22,75.38,1.66,9.88
2017-06-19,0.0,25.15,14.55,73.88,1.01,15.9
2017-06-20,0.0,22.73,13.37,84.94,3.09,8.49
2017-06-21,0.0,23.97,12.79,82.81,2.56,15.81
2017-06-22,0.0,25.01,13.07,80.19,1.88,16.17
2017-06-23,0.02,24.4,11.73,78.38,1.91,16.62
2017-06-24,0.01,24.4,11.62,80.81,1.66,16.2
2017-06-25,0.01,23.28,11.43,80.75,1.73,16.58
