DATA,P_RioBranco,P_Maceio,P_Macapa,P_Manaus,P_Salvador,P_Fortaleza,P_Brasilia,P_Vitoria,P_Goiania,P_SaoLuis,P_Cuiaba,P_CampoGrande,P_BeloHorizonte,P_Belem,P_JoaoPessoa,P_Curitiba,P_Recife,P_Teresina,P_RioDeJaneiro,P_Natal,P_PortoAlegre,P_PortoVelho,P_BoaVista,P_Florianopolis,P_SaoPaulo,P_Aracaju,P_Palmas
1992-04-29,0.72,0.49,6.16,3.57,0.65,1.28,0.51,0.49,0.02,0.27,1.12,35.52,2.62,4.71,0.76,3.65,0.54,0.46,1.1,0.45,3.91,1.21,6.86,3.42,1.58,0.0,0.0
1992-04-30,1.52,0.29,9.02,16.47,1.12,1.9,0.42,0.7,0.02,0.78,0.0,8.04,0.76,3.3,0.72,0.87,0.46,5.96,1.2,0.71,3.15,1.85,2.49,0.15,7.74,0.42,2.21
1992-05-01,0.5,0.83,6.22,2.08,0.33,1.48,1.72,1.42,0.21,1.71,3.97,7.8,0.85,4.45,0.28,21.01,0.75,1.28,7.02,0.7,9.82,3.28,5.36,5.59,8.97,1.63,7.66
1992-05-02,0.24,1.01,4.85,2.26,1.1,0.74,2.12,0.45,3.72,0.7,1.16,16.52,2.3,0.95,1.57,4.38,1.69,2.04,2.98,1.28,1.52,8.64,5.76,0.85,15.28,0.65,10.9
1992-05-03,5.47,1.76,2.59,1.43,0.92,5.14,1.53,1.64,7.6,5.64,0.5,39.27,1.47,2.29,2.72,14.14,2.63,8.15,4.77,2.36,0.17,5.65,5.62,1.83,18.29,2.18,1.03
1992-05-04,3.97,2.92,7.58,9.11,0.93,8.42,0.4,4.8,2.58,5.68,0.23,0.3,2.0,8.47,3.48,5.24,6.12,2.09,3.1,0.77,0.8,12.59,2.0,1.77,15.32,4.92,0.47
1992-05-05,2.71,3.15,23.66,8.02,0.83,7.8,3.41,2.9,3.29,9.97,0.66,11.73,5.19,12.95,0.82,2.71,2.1,4.05,1.25,0.52,0.58,0.4,0.49,2.78,0.64,3.89,0.54
1992-05-06,1.56,3.61,15.79,8.24,0.83,2.24,4.54,1.95,1.75,2.83,1.94,2.06,8.17,5.31,1.03,0.09,1.76,2.33,3.27,0.35,0.58,3.98,1.31,0.68,0.21,9.25,0.46
1992-05-07,1.49,0.16,12.88,22.24,2.74,0.66,2.25,3.08,0.17,0.56,1.94,0.91,1.66,3.32,5.32,0.12,1.76,0.23,0.74,4.05,0.26,4.09,15.25,0.24,1.14,1.65,1.98
1992-05-08,3.71,2.2,6.71,18.27,1.11,2.63,2.45,3.11,0.06,0.04,0.71,0.77,3.14,2.07,10.31,0.02,4.91,3.64,1.89,7.79,0.02,5.28,9.99,0.19,0.03,4.76,4.09
1992-05-09,15.96,0.49,1.59,2.57,3.85,0.94,1.21,2.26,0.04,0.19,0.0,0.44,1.51,0.63,0.49,0.03,0.88,3.13,0.13,0.74,3.24,2.4,2.5,0.53,0.07,2.73,0.23
1992-05-10,0.26,0.2,1.99,2.02,2.93,0.38,0.56,0.28,0.93,0.49,2.09,0.2,0.34,2.07,0.15,0.02,0.36,0.17,0.3,0.25,9.9,0.71,1.17,0.82,0.07,0.42,0.0
1992-05-11,9.07,0.5,5.98,1.18,8.62,0.05,0.03,0.09,0.0,0.13,0.02,3.6,1.19,13.24,2.6,0.02,0.89,0.0,0.12,2.37,4.94,2.09,1.05,0.04,0.25,0.53,0.01
1992-05-12,1.67,0.52,2.65,0.63,7.98,0.06,0.01,0.1,0.0,0.45,0.08,25.14,0.95,1.03,5.74,1.28,2.18,0.0,0.01,2.1,10.12,1.47,2.19,12.92,4.29,0.15,0.0
1992-05-13,2.67,0.54,7.42,1.66,1.37,1.37,1.61,0.05,0.74,1.28,7.4,6.39,0.31,0.67,1.71,48.87,1.4,0.0,0.0,3.2,1.55,0.01,3.38,3.29,0.75,0.03,0.0
1992-05-14,0.37,0.52,3.43,1.05,0.18,4.43,0.2,0.34,0.1,3.58,11.84,15.26,0.03,5.25,0.09,0.6,1.1,0.0,1.57,0.62,0.24,0.0,3.62,0.0,4.03,0.05,0.0
1992-05-15,1.88,0.28,13.74,1.82,0.02,0.19,1.33,2.8,0.02,2.94,0.01,3.29,0.41,5.13,0.32,0.08,0.49,0.0,2.41,0.32,1.77,0.18,1.82,0.74,0.11,0.07,0.18
1992-05-16,0.84,0.15,6.0,8.77,0.12,0.25,0.01,1.77,0.0,0.48,0.0,0.0,0.02,4.3,0.31,1.11,0.49,0.05,0.03,0.93,0.98,0.0,2.76,13.46,0.05,0.0,0.17
1992-05-17,1.73,0.13,2.76,1.14,0.0,1.49,0.0,0.1,0.12,0.2,0.0,0.0,0.0,2.07,1.21,21.93,0.82,0.01,0.05,1.77,1.33,0.1,3.87,17.66,0.32,0.0,0.0
1992-05-18,1.34,0.04,9.46,2.31,0.02,0.28,0.01,0.04,0.0,4.23,0.01,15.49,0.0,0.49,1.11,3.34,0.93,0.09,0.48,0.47,0.01,4.89,4.43,2.81,1.41,0.0,0.0
1992-05-19,0.4,0.37,5.16,0.83,0.0,0.15,0.01,1.34,0.0,1.41,0.01,7.17,0.01,1.59,3.41,0.47,2.68,0.03,14.31,3.33,0.0,0.64,0.84,0.73,9.92,0.0,0.05
1992-05-20,0.07,0.33,3.66,0.76,0.0,2.02,1.28,2.31,0.05,0.0,0.0,1.59,6.79,6.72,0.33,0.17,0.61,0.0,15.02,0.82,0.07,0.07,0.67,0.0,2.0,0.0,0.24
1992-05-21,0.18,0.5,8.06,0.69,0.02,0.37,0.27,1.18,0.01,0.93,0.0,0.08,2.8,6.94,2.25,1.61,1.25,0.06,8.69,3.23,0.3,1.0,0.28,1.38,0.59,0.01,0.0
1992-05-22,0.42,1.88,4.13,0.28,0.34,0.05,0.0,2.76,0.02,0.51,0.38,7.59,3.14,2.97,9.37,4.1,3.47,0.04,6.35,9.64,5.79,1.87,1.27,27.15,9.74,0.06,0.0
1992-05-23,1.32,0.64,4.67,0.71,0.06,0.44,0.04,0.28,1.31,5.2,5.81,4.31,1.69,2.67,5.41,28.47,1.13,0.04,5.03,4.31,0.65,0.98,1.67,2.03,3.14,0.01,0.0
1992-05-24,12.53,0.4,13.78,0.61,0.36,0.09,0.53,1.02,0.69,2.87,0.38,0.1,1.3,11.9,1.81,0.87,0.72,0.53,2.06,0.98,1.92,6.75,2.44,1.79,0.8,0.11,0.02
1992-05-25,8.04,1.03,13.94,1.11,1.91,0.47,0.01,3.21,0.0,0.67,0.8,11.78,0.22,18.42,3.57,0.74,2.41,0.16,0.08,0.63,0.09,0.38,4.47,0.3,0.09,1.19,0.15
1992-05-26,4.37,2.52,11.83,2.79,3.88,0.19,0.02,2.56,0.0,0.15,0.01,6.3,0.35,2.48,0.96,21.81,1.32,0.05,0.03,0.8,8.97,0.09,5.12,14.18,0.01,3.91,0.26
1992-05-27,0.28,2.85,14.44,1.8,8.62,0.77,0.02,0.22,0.0,1.47,0.0,0.58,0.07,2.7,0.13,0.08,0.47,0.0,0.02,0.33,19.38,0.05,6.88,5.81,0.07,13.57,0.0
1992-05-28,0.17,13.42,8.61,3.65,8.35,0.12,0.0,0.21,0.0,1.0,0.0,0.09,0.04,5.11,2.47,18.65,4.35,0.06,0.0,0.79,9.55,2.36,5.49,92.78,0.09,10.6,0.0
1992-05-29,1.83,12.03,3.65,3.93,2.49,0.26,0.0,0.17,0.0,9.96,0.0,11.72,0.0,6.11,7.02,57.47,4.27,0.02,0.0,5.12,1.99,1.43,4.03,18.18,0.05,8.24,0.08
1992-05-30,6.51,22.43,6.2,3.38,6.52,0.41,0.0,0.26,0.0,12.14,0.0,3.18,0.0,2.05,7.42,58.59,13.32,1.72,0.04,4.25,0.31,2.99,20.13,23.29,0.65,19.83,0.04
1992-05-31,29.53,11.2,14.44,0.44,4.01,3.2,0.0,1.88,0.0,6.18,0.01,7.64,0.01,2.03,22.78,35.07,21.56,2.83,0.19,12.02,0.0,0.77,4.16,6.39,1.17,17.77,0.0
1992-06-01,0.0,5.1,2.39,0.29,2.13,11.92,0.0,3.05,0.05,1.81,0.0,0.39,0.29,3.29,21.76,5.96,16.37,4.55,3.04,9.58,4.62,0.0,1.95,0.74,1.46,6.2,0.02
1992-06-02,0.25,3.65,4.13,1.68,11.71,2.66,0.0,1.49,0.0,1.74,0.0,0.04,0.14,3.83,6.14,2.15,8.19,0.88,0.88,3.6,20.87,4.08,0.58,0.37,0.26,6.63,0.0
1992-06-03,0.03,10.09,5.57,15.25,19.32,1.27,0.0,0.23,0.0,0.5,0.0,0.0,0.01,8.51,4.7,0.05,9.17,0.0,0.11,0.83,10.37,7.01,1.0,0.12,0.02,20.96,0.0
1992-06-04,1.7,2.55,6.34,6.07,3.23,1.53,0.0,0.07,0.0,0.38,0.0,0.0,0.05,17.17,0.77,0.93,1.66,0.17,0.0,0.91,0.9,10.43,0.16,2.85,0.12,5.54,0.0
1992-06-05,2.26,1.46,3.98,2.6,0.32,0.42,0.0,0.56,0.02,3.85,0.1,0.44,0.12,11.69,0.02,0.12,0.44,0.67,0.0,0.26,5.38,0.07,2.73,3.8,0.09,0.21,0.0
1992-06-06,0.35,0.65,4.24,2.88,0.26,0.54,0.0,0.02,0.0,1.66,0.0,0.93,0.07,2.29,0.78,0.0,0.79,0.07,0.03,1.65,0.93,0.98,0.51,0.0,0.0,0.16,0.0
1992-06-07,0.23,11.21,9.89,3.48,2.37,2.17,0.0,0.01,0.0,3.6,0.0,1.05,0.03,1.51,8.5,0.04,4.78,0.0,0.0,8.21,7.05,0.04,2.33,0.42,0.0,2.57,0.0
1992-06-08,0.71,11.38,14.1,2.65,3.67,3.26,0.0,0.04,0.0,3.2,0.0,5.73,0.0,2.81,10.95,0.12,7.57,0.01,0.07,12.47,17.99,0.14,4.17,8.07,0.01,1.86,0.0
1992-06-09,0.87,2.47,13.34,1.64,1.31,9.55,0.0,0.31,0.0,5.85,0.03,14.33,0.03,4.18,4.52,1.38,1.37,0.01,0.01,18.37,16.33,0.18,15.03,3.59,0.23,2.09,0.0
1992-06-10,2.14,2.06,18.03,3.13,3.11,6.91,0.0,0.43,0.09,7.44,0.0,0.28,0.0,16.13,31.12,2.62,15.79,0.06,0.56,21.71,0.01,0.17,20.33,0.04,0.72,1.99,0.0
1992-06-11,2.83,5.07,5.46,6.4,1.61,2.29,0.0,0.22,0.0,1.28,0.03,0.05,0.01,2.78,6.44,0.06,4.38,0.05,2.63,2.23,0.13,0.06,9.49,1.45,0.47,14.44,0.0
1992-06-12,0.0,2.88,1.75,1.57,20.87,0.63,0.0,1.23,0.0,0.1,0.0,0.01,0.35,3.73,1.14,0.07,1.12,0.0,6.73,0.6,0.14,0.03,14.79,0.33,0.14,12.96,0.0
1992-06-13,0.37,1.55,2.45,2.66,17.38,0.07,0.0,0.18,0.0,0.02,0.0,10.0,0.27,2.58,0.5,0.18,0.83,0.79,0.02,0.25,0.22,0.06,8.61,0.1,0.01,3.84,0.0
1992-06-14,12.33,3.62,4.43,0.23,30.49,0.04,0.0,0.63,0.0,0.08,0.0,0.07,0.07,0.95,1.14,0.15,1.75,0.03,0.74,0.73,1.89,0.6,2.95,0.16,0.14,3.01,0.0
1992-06-15,0.03,5.53,3.46,4.57,6.96,0.07,0.0,1.02,0.0,1.81,0.0,0.29,0.13,0.64,3.92,0.17,4.13,0.0,0.13,1.57,0.76,0.01,10.17,0.09,0.21,8.95,0.0
1992-06-16,0.0,5.03,4.49,22.84,10.01,0.06,0.0,1.22,0.0,9.84,0.0,0.0,0.0,0.18,12.66,0.08,9.81,0.05,0.02,4.96,1.18,0.0,12.59,0.09,0.24,1.44,0.0
1992-06-17,0.0,4.9,8.73,0.66,23.09,0.13,0.0,3.67,0.0,6.89,0.0,0.0,0.0,43.58,13.1,0.08,14.4,0.0,0.31,6.24,0.22,0.08,14.53,0.01,0.28,1.04,0.0
1992-06-18,0.01,1.31,7.04,0.02,12.65,0.23,0.0,2.2,0.0,2.79,0.0,0.0,0.0,15.12,3.15,0.14,3.38,0.01,0.21,3.41,0.18,0.0,20.89,0.01,0.21,1.55,0.0
1992-06-19,1.2,4.61,4.42,0.0,8.29,0.05,0.0,3.82,0.0,1.78,0.0,0.0,0.04,2.9,2.52,0.08,4.73,0.0,1.09,3.09,0.0,0.02,12.34,0.36,0.09,8.71,0.0
1992-06-20,1.99,46.05,4.18,0.17,13.43,0.12,0.0,6.3,0.0,0.5,0.0,0.0,1.38,2.77,6.16,0.01,21.39,0.0,1.66,2.14,0.0,0.0,5.64,0.09,0.12,19.29,0.0
1992-06-21,0.32,22.15,4.97,1.31,14.47,0.42,0.0,1.12,0.0,0.01,0.0,0.0,0.39,0.84,11.99,0.13,16.34,0.0,0.8,6.39,0.69,0.08,5.54,0.05,2.97,9.03,0.0
1992-06-22,0.03,14.96,7.96,0.27,17.26,0.57,0.09,2.98,0.0,0.0,0.0,0.0,0.81,0.46,2.48,0.11,9.02,8.94,1.43,2.44,4.17,0.02,5.4,0.09,0.1,19.22,0.0
1992-06-23,0.02,23.39,6.03,0.66,3.52,0.27,0.0,2.14,0.02,3.11,0.0,0.27,0.24,13.05,1.97,0.23,14.99,1.02,0.86,1.88,11.3,0.0,12.23,0.12,0.0,17.11,0.0
1992-06-24,2.45,16.45,5.59,4.09,8.3,0.68,0.0,1.18,0.0,0.44,0.0,0.0,0.02,4.25,1.7,0.85,4.57,0.0,0.04,3.5,0.41,0.1,8.92,0.12,0.06,14.61,0.0
1992-06-25,0.54,7.92,8.08,2.02,4.17,2.48,0.0,1.67,0.0,2.2,0.0,0.0,0.06,10.34,5.07,0.12,5.22,0.03,0.0,6.07,0.81,0.0,8.81,0.0,0.0,3.81,0.0
1992-06-26,0.8,5.88,11.67,0.17,9.62,1.83,0.0,7.99,0.0,2.83,0.0,0.0,0.2,4.18,4.92,0.11,3.44,0.01,0.13,7.14,1.03,0.0,15.23,0.1,0.22,8.7,0.0
1992-06-27,0.55,8.86,9.23,0.26,5.4,0.25,0.0,0.94,0.0,1.37,0.0,0.09,0.24,3.89,7.93,0.56,5.78,0.27,0.37,6.36,9.14,0.02,11.53,4.62,0.13,8.55,0.0
1992-06-28,1.84,6.54,2.48,0.1,1.86,0.2,0.0,0.42,0.0,0.08,0.0,0.14,0.04,0.83,0.94,19.5,1.38,1.73,0.15,0.66,2.23,0.01,4.6,27.07,1.03,11.03,0.0
1992-06-29,3.87,5.2,0.9,0.92,0.12,0.11,0.0,0.3,0.0,0.03,0.0,0.11,0.0,0.11,15.26,14.34,11.4,0.28,0.18,4.46,1.94,0.04,1.0,52.57,0.26,9.04,0.0
1992-06-30,9.2,2.7,1.33,0.5,0.66,0.03,0.0,0.31,0.0,0.0,0.0,0.03,0.0,0.34,13.96,18.39,10.61,0.0,0.12,4.33,1.23,0.1,0.9,10.16,0.34,1.47,0.02
1992-07-01,0.5,7.38,2.73,0.31,0.39,0.01,0.0,0.34,0.0,0.13,0.0,0.0,0.0,3.76,2.0,3.33,5.82,0.01,0.05,1.09,23.34,0.04,3.26,39.71,0.28,0.98,0.01
1992-07-02,1.75,4.95,6.97,0.02,0.74,0.0,0.0,0.59,0.0,0.83,0.0,0.02,0.0,5.59,1.99,1.12,6.26,1.29,0.22,0.32,9.43,0.01,1.9,0.75,0.12,1.67,0.0
1992-07-03,0.0,1.39,3.78,1.16,1.83,0.11,0.0,5.52,0.0,0.05,0.0,0.0,0.08,4.92,1.85,2.88,2.43,0.01,8.54,1.19,1.1,0.0,8.22,0.73,3.65,1.63,0.0
1992-07-04,0.98,6.18,1.58,1.16,15.0,0.01,0.0,6.3,0.05,0.24,0.0,0.0,0.14,1.22,8.82,1.65,21.86,0.01,2.33,3.25,12.08,0.32,3.28,3.9,0.63,5.1,0.0
1992-07-05,0.01,10.39,4.44,0.87,7.19,0.26,0.0,1.99,0.0,0.08,0.07,2.7,0.03,1.58,5.12,3.19,7.37,0.07,0.39,4.27,36.49,8.58,2.35,16.69,0.83,6.43,0.0
1992-07-06,3.73,2.25,5.5,0.51,1.46,1.0,0.0,0.28,0.0,0.56,0.75,0.0,0.0,3.48,4.94,20.01,3.74,0.05,5.51,4.47,1.39,5.21,5.58,22.37,15.26,2.82,0.0
1992-07-07,3.13,4.78,14.67,1.47,3.02,0.11,0.0,3.96,0.0,3.4,0.0,0.9,0.15,9.34,1.78,0.23,2.67,0.0,22.76,0.79,1.72,0.0,11.93,0.3,6.97,12.11,0.0
1992-07-08,1.02,9.39,15.28,1.98,1.71,0.17,0.0,5.73,0.0,1.4,0.0,0.0,0.44,11.03,2.27,2.44,6.26,0.01,9.58,1.28,0.0,0.0,10.22,1.01,10.18,15.81,0.0
1992-07-09,0.0,4.49,4.46,2.35,2.21,0.16,0.0,15.74,0.0,0.97,0.0,0.42,2.24,2.94,6.74,2.03,5.02,0.0,8.04,3.1,0.67,0.01,8.2,2.33,1.22,5.62,0.0
1992-07-10,0.16,1.49,2.79,4.88,2.38,0.06,0.0,6.2,0.0,0.07,0.0,0.0,0.28,2.3,2.6,2.39,2.86,0.0,4.56,1.95,0.4,0.0,6.09,0.55,0.12,1.86,0.0
1992-07-11,0.0,12.09,5.61,13.89,5.21,0.03,0.0,4.04,0.0,0.01,0.0,0.0,0.97,1.27,2.97,3.0,10.46,0.0,4.63,1.59,1.01,0.0,18.9,0.27,0.08,8.42,0.0
1992-07-12,0.0,13.93,4.08,2.11,8.09,1.89,0.0,8.66,0.0,0.14,0.0,0.0,1.62,0.26,2.86,1.01,7.06,2.38,1.32,4.19,1.05,0.0,9.29,0.28,0.04,5.8,0.0
1992-07-13,0.0,12.57,3.0,3.55,11.73,0.19,0.0,8.19,0.0,5.33,0.0,0.0,0.42,14.15,4.06,0.95,6.89,1.59,0.36,2.86,1.24,0.12,8.08,0.18,0.06,6.17,0.0
1992-07-14,1.31,13.24,4.02,0.56,3.86,0.48,0.0,3.79,0.0,1.42,0.0,0.0,0.03,7.34,9.95,0.0,9.68,0.05,0.44,3.5,9.21,0.09,7.64,0.03,0.02,12.24,0.0
1992-07-15,5.44,4.35,2.34,5.97,4.18,0.42,0.0,0.21,0.0,0.15,0.0,0.0,0.0,2.05,10.29,25.96,4.97,0.51,0.11,3.52,2.0,0.03,2.55,3.12,1.42,3.33,0.0
1992-07-16,3.06,1.86,2.75,0.63,1.23,0.03,0.0,1.84,0.0,0.37,0.0,0.06,0.0,0.11,2.48,30.81,0.85,1.03,4.35,2.0,0.42,0.81,1.23,8.97,3.73,2.49,0.0
1992-07-17,0.03,2.68,7.14,1.92,4.44,0.0,0.0,0.79,0.0,1.83,0.0,0.09,0.0,7.85,1.95,7.4,1.26,0.09,2.95,1.48,13.07,2.11,3.33,8.01,2.8,8.43,0.0
1992-07-18,0.0,16.11,8.54,5.6,6.5,0.0,0.0,0.25,0.0,0.36,0.0,0.0,0.0,7.41,1.53,1.11,2.37,0.0,0.01,1.35,5.61,0.0,6.23,5.02,0.37,8.17,0.0
1992-07-19,0.0,15.22,4.56,7.93,1.79,0.01,0.0,0.1,0.0,0.15,0.32,0.47,0.0,2.11,0.55,0.0,2.34,0.0,1.4,0.32,0.07,0.0,9.75,0.02,0.04,4.66,0.0
1992-07-20,0.0,2.33,4.74,1.64,2.07,0.02,0.0,0.3,0.0,0.16,0.0,0.0,0.0,3.14,0.19,0.43,0.99,0.0,1.57,0.14,0.59,0.0,15.17,1.14,0.14,0.71,0.0
1992-07-21,0.0,1.61,1.88,8.0,5.81,0.01,0.0,0.93,0.02,0.92,0.0,0.0,0.0,4.44,0.8,0.45,1.39,0.0,0.1,0.27,3.76,0.0,13.39,10.0,0.01,6.61,0.0
1992-07-22,0.0,1.72,2.17,3.77,7.07,0.0,0.0,0.49,0.01,0.08,0.0,0.0,0.13,0.64,1.81,13.9,2.07,0.0,11.53,0.3,0.03,0.0,11.96,1.85,3.92,4.35,0.0
1992-07-23,0.0,0.11,2.63,0.3,12.95,0.0,0.0,5.61,0.0,0.1,0.0,0.0,0.12,0.86,0.39,0.52,0.61,0.0,13.39,0.08,3.65,0.19,22.11,2.44,2.14,2.91,0.0
1992-07-24,0.0,1.63,2.08,0.0,17.39,0.0,0.0,1.8,0.0,0.34,0.0,0.0,0.1,2.18,0.65,2.3,1.11,0.0,13.29,0.33,0.41,0.0,6.66,0.84,2.07,4.7,0.0
1992-07-25,0.0,1.0,21.91,3.32,16.13,0.0,0.0,0.64,0.0,0.31,0.0,0.0,0.02,3.81,0.36,2.07,0.14,0.0,1.35,1.07,0.02,0.0,12.83,0.15,1.24,7.46,0.0
1992-07-26,0.0,6.38,12.19,4.9,18.41,0.0,0.0,0.04,0.0,4.45,0.0,0.14,0.0,7.8,1.87,1.19,3.81,0.0,0.11,0.48,5.79,0.0,9.16,4.94,0.08,9.57,0.0
1992-07-27,0.01,2.39,5.55,6.48,13.82,0.0,0.0,0.32,0.01,0.72,0.0,0.24,0.0,6.4,1.17,13.15,2.12,0.0,0.0,0.41,2.22,0.0,7.26,14.43,0.03,11.48,0.0
1992-07-28,0.0,13.8,1.77,5.06,0.91,0.02,0.0,0.64,0.0,0.07,0.0,0.06,0.0,2.31,24.12,1.15,25.4,0.0,0.63,6.17,0.34,0.0,5.05,0.85,0.08,3.32,0.0
1992-07-29,0.0,4.39,3.05,0.71,1.03,0.02,0.0,2.92,0.0,0.39,0.0,0.0,0.0,2.53,5.87,0.81,3.56,0.0,0.0,3.99,1.88,0.0,13.15,1.26,0.02,1.7,0.0
1992-07-30,0.0,4.83,6.42,0.66,0.3,0.0,0.0,0.04,0.0,0.33,0.0,0.0,0.0,7.47,3.6,0.0,3.09,0.0,0.9,2.86,6.99,0.0,13.61,0.17,0.01,2.0,0.0
1992-07-31,0.0,8.21,3.07,0.1,0.1,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,8.3,4.12,1.62,6.63,0.0,0.0,1.73,26.89,0.0,16.19,7.89,0.07,2.3,0.0
1992-08-01,0.0,8.21,1.56,7.37,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,3.34,0.84,35.12,2.12,0.0,1.59,0.14,1.91,0.18,13.02,23.78,1.36,9.39,0.0
1992-08-02,0.43,2.3,6.57,0.77,0.94,0.0,0.0,1.31,0.0,0.01,0.34,0.0,0.04,0.62,0.15,4.37,0.65,0.0,19.13,0.0,0.08,0.18,21.22,0.04,2.86,1.86,0.0
1992-08-03,0.01,4.77,5.97,13.48,4.97,0.0,0.0,2.92,0.0,0.13,0.33,0.0,0.02,2.19,1.24,2.37,1.47,0.01,4.34,0.26,3.77,0.18,4.2,3.16,0.58,2.96,0.0
1992-08-04,0.0,2.88,7.48,7.68,5.98,0.03,0.0,4.27,0.0,0.42,0.0,0.0,0.0,5.74,3.23,0.96,4.04,0.0,0.1,1.44,0.43,0.36,12.7,0.6,0.1,5.12,0.0
1992-08-05,0.0,2.39,4.52,6.31,1.63,0.01,0.0,3.0,0.0,0.02,0.0,0.13,0.09,4.92,1.73,4.46,4.77,0.0,1.03,0.86,0.04,0.39,15.56,0.09,0.8,1.32,0.0
1992-08-06,0.3,9.62,3.41,3.53,2.82,0.01,0.0,3.29,0.0,0.52,0.0,0.01,0.26,2.92,4.52,0.14,6.96,0.0,3.51,3.06,0.83,0.0,6.37,0.1,0.28,4.37,0.0
1992-08-07,0.0,7.17,1.48,2.46,1.83,0.02,0.0,5.91,0.0,1.64,0.0,0.39,0.33,1.04,5.65,0.38,5.33,0.0,0.73,3.22,1.63,0.16,7.23,0.38,0.41,4.25,0.0
1992-08-08,0.15,6.08,3.23,3.14,1.99,0.26,0.0,1.74,0.0,1.5,0.0,0.26,0.27,3.43,3.7,13.55,5.58,0.0,0.0,1.64,8.45,0.39,8.08,8.16,0.65,0.79,0.0
1992-08-09,0.11,11.06,6.01,3.29,1.49,0.11,0.0,1.32,0.0,0.72,0.1,0.64,0.07,4.91,11.42,12.64,14.28,0.01,1.85,9.08,4.12,0.15,9.93,22.74,1.27,10.14,0.0
1992-08-10,0.0,7.78,5.21,0.31,10.11,0.59,0.0,2.02,0.0,0.24,0.19,4.68,0.06,8.4,5.93,4.94,7.14,0.0,0.35,10.24,5.29,0.0,5.35,4.99,0.3,8.38,0.0
1992-08-11,0.0,4.39,4.44,6.49,2.26,0.63,0.0,1.13,0.0,0.07,0.0,4.93,0.08,4.94,4.75,9.88,3.52,0.01,0.94,14.49,8.85,0.27,13.15,11.75,0.45,6.08,0.0
1992-08-12,0.0,7.8,6.69,4.53,2.91,0.26,0.0,1.76,0.0,0.01,0.0,0.0,0.26,4.92,3.67,9.6,3.98,0.0,1.77,4.57,1.24,0.0,15.0,8.14,0.92,7.58,0.0
1992-08-13,0.93,6.1,1.07,9.46,2.54,0.21,0.0,3.03,0.01,0.09,0.37,0.2,4.48,2.42,2.64,0.23,3.53,0.0,5.06,2.41,0.0,0.0,11.24,0.23,1.19,4.88,0.0
1992-08-14,0.14,0.96,3.58,2.98,0.97,0.11,0.0,5.03,0.0,0.12,0.44,0.11,1.01,3.7,0.48,0.15,0.83,4.66,5.21,0.29,0.61,0.22,11.93,0.93,0.19,1.64,0.0
1992-08-15,0.01,0.13,2.36,5.64,2.59,0.1,0.02,0.28,0.0,0.12,1.9,0.03,0.06,5.31,0.36,0.02,0.63,0.06,2.16,0.11,0.12,1.05,17.43,1.46,0.27,1.67,0.02
1992-08-16,0.12,0.29,0.94,6.79,7.61,0.08,3.18,0.3,0.38,0.03,0.3,0.25,0.02,1.02,1.3,0.06,1.97,0.0,0.15,1.35,0.11,0.02,3.59,0.71,0.13,0.85,0.0
1992-08-17,3.9,1.46,2.29,1.03,5.07,0.44,0.11,0.08,0.14,0.0,0.0,0.11,0.0,0.82,2.87,2.8,5.96,0.0,0.09,1.73,0.94,0.15,2.82,0.53,0.73,3.34,0.0
1992-08-18,8.25,1.93,0.51,1.88,1.96,0.19,0.13,0.36,0.11,0.0,0.2,1.11,0.04,0.28,3.13,13.49,4.78,0.0,0.02,2.71,2.16,13.79,3.74,18.81,2.14,3.32,0.0
1992-08-19,4.91,0.32,1.51,0.51,1.36,0.11,0.06,0.68,0.06,0.0,1.25,0.37,0.79,0.24,0.79,1.02,0.6,0.0,3.21,2.16,0.18,4.43,1.48,0.76,0.21,1.99,0.0
1992-08-20,3.12,0.45,0.21,0.19,0.3,0.0,0.0,0.28,0.05,0.0,0.53,0.05,2.28,0.09,0.47,0.89,0.36,0.0,2.12,0.37,0.26,1.12,3.11,0.35,0.84,0.3,0.0
1992-08-21,2.41,2.14,0.97,0.25,2.59,0.0,0.39,5.32,0.07,0.08,0.42,0.82,0.56,0.14,1.05,2.87,1.12,0.0,1.03,0.31,3.03,3.57,2.33,1.91,6.71,1.54,0.0
1992-08-22,0.08,0.62,1.34,0.08,1.78,0.0,0.85,0.62,0.0,0.09,1.12,0.72,0.35,0.01,0.16,13.61,0.32,0.0,0.5,0.2,0.27,0.03,0.85,11.22,10.03,0.3,0.0
1992-08-23,0.0,6.9,4.62,0.66,1.29,0.0,1.41,0.74,0.07,0.0,1.16,0.0,2.21,1.91,0.34,2.17,1.36,0.0,4.74,0.22,23.03,9.81,2.46,1.5,4.19,0.47,0.0
1992-08-24,0.0,1.29,4.45,2.25,0.0,0.0,0.57,1.66,0.3,0.0,0.0,0.0,0.13,1.38,0.19,0.3,0.28,0.0,0.08,0.24,0.0,3.36,8.17,0.0,0.39,0.45,0.0
1992-08-25,0.0,0.16,3.48,0.8,0.16,0.0,2.9,0.07,0.54,0.42,1.07,0.0,0.13,0.4,0.03,0.25,0.22,0.0,0.2,0.03,1.76,0.0,1.53,1.21,0.01,0.27,0.0
