,DATA,TMAX,TMIN,UR,VENTO,RAD,ANO,MES
3634,2001-12-13,25.39,19.52,85.19,1.3,14.28,2001,Dez
3635,2001-12-14,23.8,17.37,88.94,2.16,11.02,2001,Dez
3636,2001-12-15,26.5,19.62,89.12,1.8,16.57,2001,Dez
3637,2001-12-16,26.76,19.63,87.19,1.91,18.14,2001,Dez
3638,2001-12-17,29.31,19.45,83.31,2.06,24.72,2001,Dez
3639,2001-12-18,30.48,17.78,73.88,1.55,22.93,2001,Dez
3640,2001-12-19,30.59,17.72,66.25,1.09,24.8,2001,Dez
3641,2001-12-20,31.45,19.15,77.44,0.91,18.81,2001,Dez
3642,2001-12-21,25.2,20.07,93.5,1.38,12.57,2001,Dez
3643,2001-12-22,26.56,19.44,89.38,2.5,17.25,2001,Dez
3644,2001-12-23,29.34,18.3,83.88,2.38,13.99,2001,Dez
3645,2001-12-24,22.93,16.34,78.75,3.64,24.21,2001,Dez
3646,2001-12-25,24.99,15.03,78.94,3.09,18.27,2001,Dez
3647,2001-12-26,24.4,16.82,83.81,2.83,24.51,2001,Dez
3648,2001-12-27,29.29,17.54,78.31,1.17,24.25,2001,Dez
3649,2001-12-28,25.21,18.3,88.56,1.35,17.64,2001,Dez
3650,2001-12-29,27.06,17.71,84.69,1.21,8.49,2001,Dez
3651,2001-12-30,29.31,17.26,79.75,1.05,22.17,2001,Dez
3652,2001-12-31,29.98,17.51,77.06,1.34,27.37,2001,Dez
3653,2002-01-01,26.33,20.0,83.12,1.0,14.09,2002,Jan
3654,2002-01-02,30.43,18.76,77.56,1.12,23.72,2002,Jan
3655,2002-01-03,30.53,18.55,74.69,0.85,27.39,2002,Jan
3656,2002-01-04,29.81,19.38,77.81,0.93,28.16,2002,Jan
3657,2002-01-05,31.16,18.69,72.31,1.28,27.75,2002,Jan
3658,2002-01-06,30.43,19.15,75.75,1.38,23.93,2002,Jan
3659,2002-01-07,28.91,20.01,84.25,1.47,4.55,2002,Jan
3660,2002-01-08,27.08,19.94,86.0,1.8,17.34,2002,Jan
3661,2002-01-09,25.39,18.86,83.94,1.29,13.07,2002,Jan
3662,2002-01-10,25.9,18.63,83.81,1.77,18.6,2002,Jan
3663,2002-01-11,24.62,18.35,86.38,1.39,15.75,2002,Jan
3664,2002-01-12,26.12,18.23,90.44,1.82,18.16,2002,Jan
3665,2002-01-13,25.72,20.17,92.19,2.15,14.37,2002,Jan
3666,2002-01-14,26.42,21.35,91.75,2.61,6.31,2002,Jan
3667,2002-01-15,29.19,18.87,84.0,1.83,18.28,2002,Jan
3668,2002-01-16,27.19,16.0,80.06,2.98,20.96,2002,Jan
3669,2002-01-17,26.28,13.71,76.5,2.88,29.3,2002,Jan
3670,2002-01-18,27.49,14.83,81.25,2.63,25.27,2002,Jan
3671,2002-01-19,29.0,15.5,82.31,1.82,12.93,2002,Jan
3672,2002-01-20,27.05,18.21,87.38,1.69,14.42,2002,Jan
3673,2002-01-21,27.4,19.59,81.62,1.01,23.92,2002,Jan
3674,2002-01-22,30.48,18.43,80.25,1.16,27.09,2002,Jan
3675,2002-01-23,29.97,20.08,80.25,1.07,18.28,2002,Jan
3676,2002-01-24,29.55,18.85,79.5,0.97,26.58,2002,Jan
3677,2002-01-25,27.48,19.72,85.44,1.03,21.52,2002,Jan
3678,2002-01-26,28.42,20.25,88.5,1.48,23.62,2002,Jan
3679,2002-01-27,30.91,20.48,81.44,1.26,22.49,2002,Jan
3680,2002-01-28,29.51,19.9,85.62,1.34,24.41,2002,Jan
3681,2002-01-29,27.69,21.3,89.38,1.02,21.06,2002,Jan
3682,2002-01-30,28.45,21.42,80.0,0.77,20.39,2002,Jan
3683,2002-01-31,29.42,20.37,82.69,1.27,25.21,2002,Jan
3684,2002-02-01,26.16,21.69,93.06,1.16,14.41,2002,Fev
3685,2002-02-02,29.57,19.43,85.62,1.61,19.23,2002,Fev
3686,2002-02-03,27.12,16.53,78.81,3.09,27.38,2002,Fev
3687,2002-02-04,27.37,15.32,76.44,1.88,28.59,2002,Fev
3688,2002-02-05,28.77,14.35,71.94,1.23,28.75,2002,Fev
3689,2002-02-06,29.76,15.85,75.19,1.0,23.27,2002,Fev
3690,2002-02-07,26.23,18.43,89.88,1.66,10.02,2002,Fev
3691,2002-02-08,24.85,19.61,91.69,1.84,12.71,2002,Fev
3692,2002-02-09,24.3,20.37,93.25,2.5,7.88,2002,Fev
3693,2002-02-10,28.1,19.05,82.31,1.47,15.8,2002,Fev
3694,2002-02-11,29.79,18.49,81.12,1.07,25.87,2002,Fev
3695,2002-02-12,28.01,18.98,83.75,1.6,25.35,2002,Fev
3696,2002-02-13,27.18,19.37,85.0,0.95,21.65,2002,Fev
3697,2002-02-14,25.97,18.51,88.31,1.05,8.09,2002,Fev
3698,2002-02-15,28.33,17.37,82.75,0.94,25.23,2002,Fev
3699,2002-02-16,26.8,19.83,88.56,1.11,20.32,2002,Fev
3700,2002-02-17,25.55,19.06,89.81,1.73,19.44,2002,Fev
3701,2002-02-18,27.17,18.01,83.19,2.59,20.77,2002,Fev
3702,2002-02-19,24.35,17.45,87.81,2.3,16.99,2002,Fev
3703,2002-02-20,26.51,18.11,88.31,1.16,13.4,2002,Fev
3704,2002-02-21,25.68,20.2,91.5,1.8,12.67,2002,Fev
3705,2002-02-22,27.3,20.77,90.5,2.54,13.35,2002,Fev
3706,2002-02-23,25.65,18.45,90.88,1.51,11.12,2002,Fev
3707,2002-02-24,29.62,16.07,79.31,1.27,21.75,2002,Fev
3708,2002-02-25,27.3,17.13,82.81,2.34,24.2,2002,Fev
3709,2002-02-26,25.0,17.65,89.5,1.77,16.2,2002,Fev
3710,2002-02-27,24.12,19.23,89.62,1.04,9.72,2002,Fev
3711,2002-02-28,27.87,18.26,82.75,0.73,18.68,2002,Fev
3712,2002-03-01,29.69,18.31,80.81,0.74,21.43,2002,Mar
3713,2002-03-02,27.87,19.79,82.75,0.72,22.87,2002,Mar
3714,2002-03-03,27.91,19.95,86.0,1.3,17.78,2002,Mar
3715,2002-03-04,28.83,18.27,82.0,1.37,25.42,2002,Mar
3716,2002-03-05,29.58,17.89,75.19,1.13,27.1,2002,Mar
3717,2002-03-06,29.73,17.67,76.56,1.08,26.59,2002,Mar
3718,2002-03-07,30.13,18.96,74.81,0.9,25.06,2002,Mar
3719,2002-03-08,29.98,19.5,75.5,0.66,24.32,2002,Mar
3720,2002-03-09,30.58,19.69,80.19,0.95,24.97,2002,Mar
3721,2002-03-10,29.89,21.06,80.69,1.34,25.35,2002,Mar
3722,2002-03-11,29.62,20.04,77.94,1.22,26.06,2002,Mar
3723,2002-03-12,29.75,19.28,77.75,1.17,24.93,2002,Mar
3724,2002-03-13,29.98,19.74,76.94,0.82,24.03,2002,Mar
3725,2002-03-14,28.6,21.51,78.44,0.68,19.07,2002,Mar
3726,2002-03-15,29.67,20.51,79.81,0.81,22.9,2002,Mar
3727,2002-03-16,30.34,19.39,81.88,0.83,23.24,2002,Mar
3728,2002-03-17,30.76,19.56,79.56,0.67,21.35,2002,Mar
3729,2002-03-18,29.24,21.57,85.19,1.01,22.52,2002,Mar
3730,2002-03-19,28.19,20.89,85.19,0.96,22.6,2002,Mar
3731,2002-03-20,27.97,21.16,89.81,1.22,18.95,2002,Mar
3732,2002-03-21,24.69,18.71,90.25,1.95,9.89,2002,Mar
3733,2002-03-22,27.18,17.17,84.25,1.7,23.82,2002,Mar
3734,2002-03-23,28.05,18.65,87.0,1.45,18.54,2002,Mar
3735,2002-03-24,23.07,19.27,92.25,1.46,11.55,2002,Mar
3736,2002-03-25,28.3,20.69,85.12,1.77,16.73,2002,Mar
3737,2002-03-26,29.13,18.14,81.88,1.21,21.71,2002,Mar
3738,2002-03-27,29.39,17.79,86.75,1.32,17.03,2002,Mar
3739,2002-03-28,27.11,20.46,85.94,0.83,20.73,2002,Mar
3740,2002-03-29,29.2,19.08,82.62,1.38,22.88,2002,Mar
3741,2002-03-30,28.61,17.93,76.75,1.31,23.64,2002,Mar
3742,2002-03-31,30.08,18.19,75.44,0.89,21.36,2002,Mar
3743,2002-04-01,29.41,19.04,79.31,0.98,23.13,2002,Abr
3744,2002-04-02,29.39,18.92,76.88,0.88,23.42,2002,Abr
3745,2002-04-03,29.26,19.02,83.25,1.25,22.28,2002,Abr
3746,2002-04-04,28.76,20.15,83.12,1.25,21.42,2002,Abr
3747,2002-04-05,27.38,18.63,84.62,1.38,22.17,2002,Abr
3748,2002-04-06,27.52,17.65,83.75,1.33,20.19,2002,Abr
3749,2002-04-07,28.15,18.01,83.06,1.03,21.03,2002,Abr
3750,2002-04-08,27.59,17.03,81.69,1.3,22.24,2002,Abr
3751,2002-04-09,26.98,16.32,82.12,1.51,22.36,2002,Abr
3752,2002-04-10,27.94,16.35,80.38,1.21,21.44,2002,Abr
3753,2002-04-11,28.35,16.9,78.44,1.09,21.41,2002,Abr
3754,2002-04-12,30.0,19.43,72.0,0.66,22.17,2002,Abr
3755,2002-04-13,28.7,18.51,82.69,1.93,21.42,2002,Abr
3756,2002-04-14,28.93,18.98,80.56,1.42,21.29,2002,Abr
3757,2002-04-15,28.65,19.06,82.56,1.06,20.8,2002,Abr
3758,2002-04-16,28.55,19.4,81.94,1.12,21.28,2002,Abr
3759,2002-04-17,28.61,17.67,80.0,1.19,21.49,2002,Abr
3760,2002-04-18,30.15,19.09,77.38,0.77,21.53,2002,Abr
3761,2002-04-19,29.06,19.55,82.38,1.52,21.18,2002,Abr
3762,2002-04-20,27.94,15.95,81.19,1.43,20.58,2002,Abr
3763,2002-04-21,29.05,17.69,78.62,1.44,19.79,2002,Abr
3764,2002-04-22,26.89,18.52,86.12,1.62,20.45,2002,Abr
3765,2002-04-23,27.64,17.69,77.62,1.45,20.96,2002,Abr
3766,2002-04-24,28.23,16.14,74.88,1.18,21.09,2002,Abr
3767,2002-04-25,28.5,16.1,69.69,0.72,19.01,2002,Abr
3768,2002-04-26,28.88,15.12,64.75,0.86,20.54,2002,Abr
3769,2002-04-27,28.86,17.66,68.06,1.33,20.49,2002,Abr
3770,2002-04-28,27.83,16.5,81.0,1.51,18.92,2002,Abr
3771,2002-04-29,28.23,16.42,78.06,1.2,17.39,2002,Abr
3772,2002-04-30,27.88,16.65,82.19,1.44,17.66,2002,Abr
3773,2002-05-01,27.76,18.23,81.0,0.79,14.06,2002,Mai
3774,2002-05-02,28.74,16.65,76.06,0.97,19.54,2002,Mai
3775,2002-05-03,27.65,16.94,81.62,1.12,14.94,2002,Mai
3776,2002-05-04,27.17,19.14,86.12,1.02,6.61,2002,Mai
3777,2002-05-05,25.65,17.51,87.88,0.85,18.01,2002,Mai
3778,2002-05-06,27.81,18.05,84.81,1.12,13.48,2002,Mai
3779,2002-05-07,26.99,18.17,84.12,0.93,16.39,2002,Mai
3780,2002-05-08,28.11,16.83,83.19,0.8,17.11,2002,Mai
3781,2002-05-09,24.73,17.71,88.38,1.34,8.51,2002,Mai
3782,2002-05-10,26.9,15.83,81.56,1.51,18.59,2002,Mai
3783,2002-05-11,27.9,15.87,80.69,1.45,17.68,2002,Mai
3784,2002-05-12,27.7,15.82,79.25,1.47,17.91,2002,Mai
3785,2002-05-13,27.48,15.86,78.5,1.25,18.11,2002,Mai
3786,2002-05-14,28.09,15.77,76.81,1.39,18.1,2002,Mai
3787,2002-05-15,28.1,14.25,69.88,1.46,18.76,2002,Mai
3788,2002-05-16,27.26,14.9,78.12,1.27,14.51,2002,Mai
3789,2002-05-17,27.66,17.93,75.38,0.92,17.5,2002,Mai
3790,2002-05-18,27.98,16.33,78.38,0.91,17.31,2002,Mai
3791,2002-05-19,26.8,17.52,82.06,1.16,5.59,2002,Mai
3792,2002-05-20,27.28,17.54,84.38,1.09,10.94,2002,Mai
3793,2002-05-21,23.14,17.8,90.31,1.2,8.81,2002,Mai
3794,2002-05-22,21.91,14.55,85.5,3.32,8.36,2002,Mai
3795,2002-05-23,22.25,13.57,82.38,3.01,16.47,2002,Mai
3796,2002-05-24,21.6,12.21,81.31,2.3,17.56,2002,Mai
3797,2002-05-25,21.58,10.41,80.5,1.83,18.45,2002,Mai
3798,2002-05-26,22.85,10.88,78.44,1.64,18.06,2002,Mai
3799,2002-05-27,23.41,9.04,74.44,1.34,18.44,2002,Mai
3800,2002-05-28,24.01,10.28,76.38,1.55,18.09,2002,Mai
3801,2002-05-29,24.74,11.89,77.5,1.35,14.05,2002,Mai
3802,2002-05-30,25.27,12.8,79.19,1.0,15.63,2002,Mai
3803,2002-05-31,25.55,13.46,77.62,0.94,15.37,2002,Mai
3804,2002-06-01,26.84,15.33,79.06,1.4,15.71,2002,Jun
3805,2002-06-02,26.59,14.79,78.12,1.65,15.54,2002,Jun
3806,2002-06-03,26.73,14.3,75.69,1.34,16.67,2002,Jun
3807,2002-06-04,27.11,13.58,74.19,0.94,17.24,2002,Jun
3808,2002-06-05,27.38,13.19,70.12,1.2,17.24,2002,Jun
3809,2002-06-06,27.06,13.17,70.62,1.24,14.46,2002,Jun
3810,2002-06-07,27.3,12.65,70.94,1.35,16.39,2002,Jun
3811,2002-06-08,27.95,13.23,69.69,0.94,16.3,2002,Jun
3812,2002-06-09,27.66,13.39,71.25,1.13,15.8,2002,Jun
3813,2002-06-10,27.87,16.9,73.81,0.85,15.25,2002,Jun
3814,2002-06-11,27.99,16.46,72.56,1.15,15.75,2002,Jun
3815,2002-06-12,28.1,15.02,74.19,1.23,16.05,2002,Jun
3816,2002-06-13,27.98,14.52,72.56,1.09,16.14,2002,Jun
3817,2002-06-14,28.29,14.25,72.12,1.02,16.33,2002,Jun
3818,2002-06-15,25.81,15.71,81.44,2.38,15.78,2002,Jun
3819,2002-06-16,27.07,14.53,77.81,1.62,15.58,2002,Jun
3820,2002-06-17,27.06,15.23,75.0,1.72,16.04,2002,Jun
3821,2002-06-18,25.94,11.39,65.31,1.48,14.81,2002,Jun
3822,2002-06-19,26.45,12.75,68.75,1.36,15.91,2002,Jun
3823,2002-06-20,26.51,14.77,74.94,1.52,15.19,2002,Jun
3824,2002-06-21,26.15,12.66,65.0,1.05,16.35,2002,Jun
3825,2002-06-22,23.43,13.63,78.75,2.78,14.27,2002,Jun
3826,2002-06-23,22.5,12.55,78.38,2.98,15.6,2002,Jun
3827,2002-06-24,20.95,13.67,85.0,1.27,15.2,2002,Jun
3828,2002-06-25,24.03,12.01,77.88,2.17,14.05,2002,Jun
3829,2002-06-26,24.76,11.16,77.56,1.93,14.84,2002,Jun
3830,2002-06-27,27.08,12.49,73.0,1.34,14.92,2002,Jun
3831,2002-06-28,27.4,12.85,68.94,1.24,16.7,2002,Jun
3832,2002-06-29,27.64,13.69,65.75,1.2,16.3,2002,Jun
3833,2002-06-30,28.33,13.15,68.0,1.03,16.65,2002,Jun
3834,2002-07-01,28.23,13.26,68.0,1.7,16.8,2002,Jul
3835,2002-07-02,27.15,14.95,74.19,2.05,16.76,2002,Jul
3836,2002-07-03,26.62,13.16,71.94,1.7,14.38,2002,Jul
3837,2002-07-04,26.48,14.65,70.19,1.74,15.95,2002,Jul
3838,2002-07-05,26.8,14.44,70.75,1.23,14.38,2002,Jul
3839,2002-07-06,26.46,13.22,69.81,1.41,14.18,2002,Jul
3840,2002-07-07,24.39,10.86,74.0,2.44,7.68,2002,Jul
3841,2002-07-08,20.27,6.65,65.81,0.92,17.96,2002,Jul
3842,2002-07-09,22.53,5.74,63.5,1.25,17.73,2002,Jul
3843,2002-07-10,24.09,9.42,73.31,1.52,13.0,2002,Jul
3844,2002-07-11,21.83,10.52,83.06,1.54,9.07,2002,Jul
3845,2002-07-12,22.68,13.45,84.56,1.14,8.23,2002,Jul
3846,2002-07-13,23.68,12.0,79.44,1.35,13.59,2002,Jul
3847,2002-07-14,23.92,9.52,73.25,1.34,16.64,2002,Jul
3848,2002-07-15,25.23,8.68,66.88,1.37,17.15,2002,Jul
3849,2002-07-16,26.02,8.62,64.25,1.28,18.19,2002,Jul
3850,2002-07-17,23.88,8.77,59.19,2.12,17.8,2002,Jul
3851,2002-07-18,23.76,10.88,72.56,2.75,15.82,2002,Jul
3852,2002-07-19,26.62,11.9,71.44,1.57,14.33,2002,Jul
3853,2002-07-20,25.81,12.98,71.31,1.13,14.51,2002,Jul
3854,2002-07-21,24.75,14.66,72.19,1.98,6.19,2002,Jul
3855,2002-07-22,26.73,15.17,71.38,1.99,7.51,2002,Jul
3856,2002-07-23,27.48,16.24,74.62,1.48,16.41,2002,Jul
3857,2002-07-24,29.73,13.27,66.5,1.1,17.77,2002,Jul
3858,2002-07-25,30.22,11.67,56.56,1.27,18.27,2002,Jul
3859,2002-07-26,29.37,11.89,56.81,1.28,18.93,2002,Jul
3860,2002-07-27,29.32,11.83,58.69,1.83,15.69,2002,Jul
3861,2002-07-28,26.25,12.47,66.81,1.77,16.71,2002,Jul
3862,2002-07-29,25.68,9.37,64.81,2.24,16.85,2002,Jul
3863,2002-07-30,29.56,11.88,60.56,1.61,17.86,2002,Jul
3864,2002-07-31,30.48,15.07,63.75,1.64,16.24,2002,Jul
3865,2002-08-01,28.22,15.94,76.0,1.82,5.56,2002,Ago
3866,2002-08-02,27.27,14.46,79.38,1.3,10.24,2002,Ago
3867,2002-08-03,24.76,14.53,83.56,1.63,6.74,2002,Ago
3868,2002-08-04,28.36,12.14,74.69,1.32,17.94,2002,Ago
3869,2002-08-05,29.52,17.05,68.56,1.11,15.78,2002,Ago
3870,2002-08-06,30.4,19.48,63.0,1.01,14.1,2002,Ago
3871,2002-08-07,30.95,16.58,69.12,1.5,18.31,2002,Ago
3872,2002-08-08,31.85,16.43,63.44,1.45,18.06,2002,Ago
3873,2002-08-09,30.3,18.15,57.81,1.29,18.34,2002,Ago
3874,2002-08-10,29.69,16.69,62.69,1.39,16.96,2002,Ago
3875,2002-08-11,30.73,14.1,65.81,1.6,17.94,2002,Ago
3876,2002-08-12,31.25,15.37,53.19,1.23,18.47,2002,Ago
3877,2002-08-13,31.43,16.08,52.38,1.37,17.44,2002,Ago
3878,2002-08-14,31.55,16.07,51.69,1.07,16.68,2002,Ago
3879,2002-08-15,30.96,15.76,66.5,2.48,19.27,2002,Ago
3880,2002-08-16,30.87,15.53,63.62,2.17,19.73,2002,Ago
